0,3.0,3.6622272910343274,,1,0.12,0.0,0.33299999999999996,1.0,0.0,0.0,0.0,2,0.247,0.0,0.218,1.0,0.0,0.0,0.0
1,3.0,3.7640336366163356,0.8183246073298429,1,-0.025049437457406176,0.0139740242412085,0.27025995198980507,0.5004358887672424,-0.016085272654891014,0.1257903277873993,0.8564356565475464,2,0.10186945405567324,-0.10639719009665372,0.3620445363873352,0.27986499667167664,0.5838729739189148,-0.7615687847137451,0.02794669009745121
1,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,11.981945221181268,0.2602094240837696,1,0,-0.1622076731161987,0.005482879670297161,0.2699677290489083,0.5929201245307922,-0.015162013471126556,-0.5217515826225281,0.6131811738014221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.0,10.28836140251822,0.32931937172774867,1,2,-0.025049437457406176,-0.15719391538709881,0.22067935678287023,0.7022918462753296,0.6005136966705322,0.13673685491085052,0.3570328950881958,0.10210717286942929,0.001336113824818158,0.18642104910914611,0.2728475332260132,0.6111841201782227,-0.7424728274345398,0.027245940640568733
3,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,11.464546597555831,0.2591623036649215,1,0,-0.1622076731161987,-0.16594027803616235,0.2697273166312524,0.5452157855033875,0.46599939465522766,-0.47514525055885315,0.5097268223762512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,11.497445151761728,0.256020942408377,1,0,-0.1271737090758665,-0.1449871348971107,0.20177387832757993,0.6586781740188599,0.5214542746543884,-0.42691537737846375,0.3346218764781952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,11.622259489584852,0.24450261780104712,1,-0.1622076731161987,-0.16594027803616235,0.2203871330220599,0.6438291072845459,0.5557848811149597,-0.43839675188064575,0.29050904512405396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,14.232553240325718,0.16701570680628272,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7156498432159424,-0.0022995774634182453,-0.6316595673561096,0.2980706989765167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,14.312155019519507,0.17382198952879582,1,0,-0.1622076731161987,-0.17166865481127852,0.2203871330220599,0.7711403369903564,-0.09249535948038101,-0.5250856280326843,0.34795451164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,13.953644032886734,0.1774869109947644,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7013143301010132,-0.011176309548318386,-0.6168805360794067,0.35705986618995667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,14.56419233067168,0.16282722513089004,1,0,-0.1271368036610911,-0.17166865481127852,0.2206186161609997,0.8002182245254517,-0.09342542290687561,-0.5448853373527527,0.2324271947145462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,14.286432422752736,0.16544502617801046,1,0,-0.16134529173690976,0.005482879670297161,0.2203960630743939,0.7161916494369507,-0.004767961334437132,-0.6321377754211426,0.29571714997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,14.232553240325718,0.16701570680628272,1,0,-0.12627442228983757,0.005482879670297161,0.22062754621333372,0.7156498432159424,-0.0022995774634182453,-0.6316595673561096,0.2980706989765167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,14.56419233067168,0.16282722513089004,1,0,-0.1271368036610911,-0.17166865481127852,0.2206186161609997,0.8002182245254517,-0.09342542290687561,-0.5448853373527527,0.2324271947145462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,14.286432422752736,0.16544502617801046,1,0,-0.16134529173690976,0.005482879670297161,0.2203960630743939,0.7161916494369507,-0.004767961334437132,-0.6321377754211426,0.29571714997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,14.433410182816012,0.15968586387434555,1,0,-0.16134529173690976,0.006112012295734597,0.2203960630743939,0.7158207893371582,-0.032528143376111984,-0.6318104267120361,0.29556402564048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,14.56419233067168,0.16282722513089004,1,0,-0.1271368036610911,-0.17166865481127852,0.2206186161609997,0.8002182245254517,-0.09342542290687561,-0.5448853373527527,0.2324271947145462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,14.599204000057998,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062782660438096,0.7731075286865234,-0.08559183031320572,-0.583784818649292,0.23275315761566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,14.433410182816012,0.15968586387434555,1,0,-0.16134529173690976,0.006112012295734597,0.2203960630743939,0.7158207893371582,-0.032528143376111984,-0.6318104267120361,0.29556402564048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.599204000057998,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062782660438096,0.7731075286865234,-0.08559183031320572,-0.583784818649292,0.23275315761566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.609047087806243,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7751368880271912,-0.0858183279633522,-0.5841599702835083,0.2248445600271225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.599204000057998,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062782660438096,0.7731075286865234,-0.08559183031320572,-0.583784818649292,0.23275315761566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.609047087806243,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7751368880271912,-0.0858183279633522,-0.5841599702835083,0.2248445600271225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,14.609041006256033,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062741834100294,0.7746115326881409,-0.08575833588838577,-0.5849205255508423,0.2247006893157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,14.599204000057998,0.15549738219895287,1,0,-0.1270887901306951,-0.17166865481127852,0.22062782660438096,0.7731075286865234,-0.08559183031320572,-0.583784818649292,0.23275315761566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
