id,Name,Cost,Perception Entropy,Generation,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz
147,Design 147,2.0,3.1657928878173274,38,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.4456852972507477,-0.4083632230758667,0.7115432620048523,0.358204185962677
148,Design 148,2.0,3.1780442536685416,38,1,0.12976771133298984,0.6993497131509426,0.6592252496000442,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
149,Design 149,2.0,3.191819634688237,38,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
150,Design 150,2.0,3.2035961251712957,38,1,0.08788516581714545,0.6274288813456016,0.5875687992075194,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
151,Design 151,2.0,3.1657928878173274,39,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.4456852972507477,-0.4083632230758667,0.7115432620048523,0.358204185962677
152,Design 152,2.0,3.1780442536685416,39,1,0.12976771133298984,0.6993497131509426,0.6592252496000442,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
153,Design 153,2.0,3.191819634688237,39,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
154,Design 154,2.0,3.2035961251712957,39,1,0.08788516581714545,0.6274288813456016,0.5875687992075194,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
155,Design 155,2.0,2.9280242594594252,40,1,0.12976771133298984,0.6993497131509426,0.7678605613435018,-0.5475666522979736,-0.38175687193870544,0.6650804877281189,0.3348139524459839
156,Design 156,2.0,3.1657928878173274,40,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.4456852972507477,-0.4083632230758667,0.7115432620048523,0.358204185962677
157,Design 157,2.0,3.1780442536685416,40,1,0.12976771133298984,0.6993497131509426,0.6592252496000442,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
158,Design 158,2.0,3.183673823342711,40,1,0.12976771133298984,0.6993497131509426,0.6481403599037385,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
159,Design 159,2.0,2.9034319133009276,41,1,0.0808702862919354,0.6432341628677476,0.7678605613435018,-0.5474482774734497,-0.3816743493080139,0.6652616858482361,0.3347415626049042
160,Design 160,2.0,2.9280242594594252,41,1,0.12976771133298984,0.6993497131509426,0.7678605613435018,-0.5475666522979736,-0.38175687193870544,0.6650804877281189,0.3348139524459839
161,Design 161,2.0,3.1657928878173274,41,1,0.08820620268313134,0.6993497131509426,0.5875687992075194,-0.4456852972507477,-0.4083632230758667,0.7115432620048523,0.358204185962677
162,Design 162,2.0,3.1780442536685416,41,1,0.12976771133298984,0.6993497131509426,0.6592252496000442,-0.43945908546447754,-0.4357505738735199,0.7016030550003052,0.3532000780105591
163,Design 163,2.0,2.90244626926151,42,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5474492311477661,-0.3816755712032318,0.665263831615448,0.3347345292568207
164,Design 164,2.0,2.9034319133009276,42,1,0.0808702862919354,0.6432341628677476,0.7678605613435018,-0.5474482774734497,-0.3816743493080139,0.6652616858482361,0.3347415626049042
165,Design 165,2.0,2.9280242594594252,42,1,0.12976771133298984,0.6993497131509426,0.7678605613435018,-0.5475666522979736,-0.38175687193870544,0.6650804877281189,0.3348139524459839
166,Design 166,2.0,3.049850839429172,42,1,0.12976771133298984,0.6298794045522705,0.7678605613435018,-0.45830586552619934,-0.44259628653526306,0.6658673286437988,0.3881816267967224
167,Design 167,2.0,2.90244626926151,43,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5474492311477661,-0.3816755712032318,0.665263831615448,0.3347345292568207
168,Design 168,2.0,2.9034319133009276,43,1,0.0808702862919354,0.6432341628677476,0.7678605613435018,-0.5474482774734497,-0.3816743493080139,0.6652616858482361,0.3347415626049042
169,Design 169,2.0,2.9280242594594252,43,1,0.12976771133298984,0.6993497131509426,0.7678605613435018,-0.5475666522979736,-0.38175687193870544,0.6650804877281189,0.3348139524459839
170,Design 170,2.0,2.9309448706870187,43,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5254473090171814,-0.3880549967288971,0.6763832569122314,0.34032949805259705
171,Design 171,2.0,2.843279869190626,44,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
172,Design 172,2.0,2.8912436791068044,44,1,0.0808702862919354,0.6992805454905652,0.7678605613435018,-0.5589067935943604,-0.3782669007778168,0.6591499447822571,0.3317509889602661
173,Design 173,2.0,2.90244626926151,44,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5474492311477661,-0.3816755712032318,0.665263831615448,0.3347345292568207
174,Design 174,2.0,2.9034319133009276,44,1,0.0808702862919354,0.6432341628677476,0.7678605613435018,-0.5474482774734497,-0.3816743493080139,0.6652616858482361,0.3347415626049042
175,Design 175,2.0,2.843279869190626,45,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
176,Design 176,2.0,2.8912436791068044,45,1,0.0808702862919354,0.6992805454905652,0.7678605613435018,-0.5589067935943604,-0.3782669007778168,0.6591499447822571,0.3317509889602661
177,Design 177,2.0,2.893479484956087,45,1,0.0808702862919354,0.6432341628677476,0.7678605613435018,-0.5477906465530396,-0.37864917516708374,0.6637020707130432,0.34066078066825867
178,Design 178,2.0,2.8946923812048677,45,1,0.0808702862919354,0.6992805454905652,0.7678605613435018,-0.5582154393196106,-0.3810567855834961,0.6583346128463745,0.33134064078330994
179,Design 179,2.0,2.843279869190626,46,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
180,Design 180,2.0,2.8780601870161053,46,1,0.0808702862919354,0.6435380896711571,0.7678605613435018,-0.5574286580085754,-0.3853112757205963,0.6484779119491577,0.3468210995197296
181,Design 181,2.0,2.8912436791068044,46,1,0.0808702862919354,0.6992805454905652,0.7678605613435018,-0.5589067935943604,-0.3782669007778168,0.6591499447822571,0.3317509889602661
182,Design 182,2.0,2.893438669122113,46,1,0.0808702862919354,0.6989766186871558,0.7678605613435018,-0.5572494864463806,-0.37714526057243347,0.6617668867111206,0.33060401678085327
183,Design 183,2.0,2.837785229586419,47,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
184,Design 184,2.0,2.843279869190626,47,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
185,Design 185,2.0,2.8780601870161053,47,1,0.0808702862919354,0.6435380896711571,0.7678605613435018,-0.5574286580085754,-0.3853112757205963,0.6484779119491577,0.3468210995197296
186,Design 186,2.0,2.8886395999315586,47,1,0.0808702862919354,0.6993522603620458,0.7678605613435018,-0.5451704859733582,-0.3799455761909485,0.6620911955833435,0.3465050160884857
187,Design 187,2.0,2.837785229586419,48,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
188,Design 188,2.0,2.843227226674183,48,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276831388473511,-0.36789485812187195,0.641140878200531,0.41850000619888306
189,Design 189,2.0,2.843279869190626,48,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
190,Design 190,2.0,2.8637412313944415,48,1,0.0808702862919354,0.6993522603620458,0.7678605613435018,-0.590742290019989,-0.36564958095550537,0.6372782588005066,0.3334672749042511
191,Design 191,2.0,2.833692364331398,49,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
192,Design 192,2.0,2.837785229586419,49,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
193,Design 193,2.0,2.843227226674183,49,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276831388473511,-0.36789485812187195,0.641140878200531,0.41850000619888306
194,Design 194,2.0,2.843279869190626,49,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276482701301575,-0.3678705394268036,0.6412015557289124,0.4184723496437073
195,Design 195,2.0,2.833692364331398,50,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
196,Design 196,2.0,2.837785229586419,50,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
197,Design 197,2.0,2.843227226674183,50,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276831388473511,-0.36789485812187195,0.641140878200531,0.41850000619888306
198,Design 198,2.0,2.8432336564202316,50,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276877880096436,-0.3678741455078125,0.6411465406417847,0.41850370168685913
199,Design 199,2.0,2.833692364331398,51,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
200,Design 200,2.0,2.837785229586419,51,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
201,Design 201,2.0,2.8402586764143534,51,1,0.0808702862919354,0.7198626437511622,0.7678605613435018,-0.5276803970336914,-0.3678930103778839,0.6411432027816772,0.41850149631500244
202,Design 202,2.0,2.843227226674183,51,1,0.0808702862919354,0.7008958571553356,0.7678605613435018,-0.5276831388473511,-0.36789485812187195,0.641140878200531,0.41850000619888306
203,Design 203,2.0,2.833692364331398,52,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
204,Design 204,2.0,2.8367893194877882,52,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.5803853869438171,-0.3435240089893341,0.6350627541542053,0.3766157329082489
205,Design 205,2.0,2.837785229586419,52,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
206,Design 206,2.0,2.8402586764143534,52,1,0.0808702862919354,0.7198626437511622,0.7678605613435018,-0.5276803970336914,-0.3678930103778839,0.6411432027816772,0.41850149631500244
207,Design 207,2.0,2.8246548367938713,53,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
208,Design 208,2.0,2.833692364331398,53,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
209,Design 209,2.0,2.8367893194877882,53,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.5803853869438171,-0.3435240089893341,0.6350627541542053,0.3766157329082489
210,Design 210,2.0,2.837785229586419,53,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
211,Design 211,2.0,2.8246548367938713,54,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
212,Design 212,2.0,2.833692364331398,54,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
213,Design 213,2.0,2.8367893194877882,54,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.5803853869438171,-0.3435240089893341,0.6350627541542053,0.3766157329082489
214,Design 214,2.0,2.837785229586419,54,1,0.0858844751545075,0.7008241422838549,0.7634117205289439,-0.554958164691925,-0.3509215712547302,0.6487383842468262,0.3847258985042572
215,Design 215,2.0,2.8246548367938713,55,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
216,Design 216,2.0,2.8265675863313713,55,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.563319742679596,-0.33849361538887024,0.625830352306366,0.42003485560417175
217,Design 217,2.0,2.833692364331398,55,1,0.08111862554828532,0.7008241422838549,0.7634117205289439,-0.5529668927192688,-0.3487456738948822,0.6447159051895142,0.39616328477859497
218,Design 218,2.0,2.8367167809467695,55,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.5803776383399963,-0.3433718979358673,0.6351288557052612,0.3766549229621887
219,Design 219,2.0,2.8246548367938713,56,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
220,Design 220,2.0,2.8265564073967337,56,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5631320476531982,-0.3385460376739502,0.6259272694587708,0.4200999140739441
221,Design 221,2.0,2.8265675863313713,56,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.563319742679596,-0.33849361538887024,0.625830352306366,0.42003485560417175
222,Design 222,2.0,2.829072058356099,56,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.575471043586731,-0.3403078019618988,0.6294612884521484,0.3959825038909912
223,Design 223,2.0,2.8246548367938713,57,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
224,Design 224,2.0,2.8265564073967337,57,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5631320476531982,-0.3385460376739502,0.6259272694587708,0.4200999140739441
225,Design 225,2.0,2.8265675863313713,57,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.563319742679596,-0.33849361538887024,0.625830352306366,0.42003485560417175
226,Design 226,2.0,2.829072058356099,57,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.575471043586731,-0.3403078019618988,0.6294612884521484,0.3959825038909912
227,Design 227,2.0,2.8246548367938713,58,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
228,Design 228,2.0,2.8265564073967337,58,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5631320476531982,-0.3385460376739502,0.6259272694587708,0.4200999140739441
229,Design 229,2.0,2.8265675863313713,58,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.563319742679596,-0.33849361538887024,0.625830352306366,0.42003485560417175
230,Design 230,2.0,2.829072058356099,58,1,0.13612481213408958,0.7008241422838549,0.7634117205289439,-0.575471043586731,-0.3403078019618988,0.6294612884521484,0.3959825038909912
231,Design 231,2.0,2.8246548367938713,59,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
232,Design 232,2.0,2.8247119526533,59,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5741799473762512,-0.34256669878959656,0.6337292790412903,0.38904067873954773
233,Design 233,2.0,2.8265564073967337,59,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5631320476531982,-0.3385460376739502,0.6259272694587708,0.4200999140739441
234,Design 234,2.0,2.8265675863313713,59,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.563319742679596,-0.33849361538887024,0.625830352306366,0.42003485560417175
235,Design 235,2.0,2.8197904001125584,60,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
236,Design 236,2.0,2.8246548367938713,60,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
237,Design 237,2.0,2.8247119526533,60,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5741799473762512,-0.34256669878959656,0.6337292790412903,0.38904067873954773
238,Design 238,2.0,2.8265564073967337,60,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5631320476531982,-0.3385460376739502,0.6259272694587708,0.4200999140739441
239,Design 239,2.0,2.8197904001125584,61,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
240,Design 240,2.0,2.81979812812822,61,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631341934204102,-0.3382106423377991,0.6259297132492065,0.4203634560108185
241,Design 241,2.0,2.8246548367938713,61,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
242,Design 242,2.0,2.8246597011267376,61,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5715989470481873,-0.34336578845977783,0.6351040005683899,0.38989439606666565
243,Design 243,2.0,2.8197904001125584,62,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
244,Design 244,2.0,2.81979812812822,62,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631341934204102,-0.3382106423377991,0.6259297132492065,0.4203634560108185
245,Design 245,2.0,2.8246548367938713,62,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
246,Design 246,2.0,2.8246597011267376,62,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5715989470481873,-0.34336578845977783,0.6351040005683899,0.38989439606666565
247,Design 247,2.0,2.802691760069481,63,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5231189131736755,-0.3566043972969055,0.6596755981445312,0.40497905015945435
248,Design 248,2.0,2.8197904001125584,63,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
249,Design 249,2.0,2.81979812812822,63,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631341934204102,-0.3382106423377991,0.6259297132492065,0.4203634560108185
250,Design 250,2.0,2.8246548367938713,63,1,0.051670435198211795,0.7008241422838549,0.7634117205289439,-0.5716075897216797,-0.3433268070220947,0.6351135969161987,0.3899002969264984
251,Design 251,2.0,2.7755666069434897,64,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
252,Design 252,2.0,2.802691760069481,64,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5231189131736755,-0.3566043972969055,0.6596755981445312,0.40497905015945435
253,Design 253,2.0,2.8197904001125584,64,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
254,Design 254,2.0,2.81979812812822,64,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631341934204102,-0.3382106423377991,0.6259297132492065,0.4203634560108185
255,Design 255,2.0,2.7755666069434897,65,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
256,Design 256,2.0,2.802691760069481,65,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5231189131736755,-0.3566043972969055,0.6596755981445312,0.40497905015945435
257,Design 257,2.0,2.8183632494127027,65,1,0.1007007092329627,0.7008241422838549,0.7846717065469468,-0.5631223917007446,-0.338247686624527,0.6259261965751648,0.42035460472106934
258,Design 258,2.0,2.8197904001125584,65,1,0.051670435198211795,0.7008241422838549,0.7846717065469468,-0.5631257891654968,-0.33824974298477173,0.6259203553199768,0.4203571677207947
259,Design 259,2.0,2.7755666069434897,66,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
260,Design 260,2.0,2.784582864427536,66,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5338723063468933,-0.3647930920124054,0.6406236886978149,0.41413483023643494
261,Design 261,2.0,2.7929795297490543,66,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5861279368400574,-0.3712465763092041,0.5843170881271362,0.42095550894737244
262,Design 262,2.0,2.802691760069481,66,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5231189131736755,-0.3566043972969055,0.6596755981445312,0.40497905015945435
263,Design 263,2.0,2.7755666069434897,67,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
264,Design 264,2.0,2.776398001065937,67,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
265,Design 265,2.0,2.781939606066089,67,1,0.051670435198211795,0.7008241422838549,0.9026443669446895,-0.5732640027999878,-0.36309871077537537,0.6125244498252869,0.40539073944091797
266,Design 266,2.0,2.784582864427536,67,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5338723063468933,-0.3647930920124054,0.6406236886978149,0.41413483023643494
267,Design 267,2.0,2.7755666069434897,68,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
268,Design 268,2.0,2.776398001065937,68,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
269,Design 269,2.0,2.7783385311833055,68,1,0.051670435198211795,0.7008241422838549,0.9134162276643911,-0.5732554793357849,-0.3631342351436615,0.6125153303146362,0.40538468956947327
270,Design 270,2.0,2.779309165513195,68,1,0.051670435198211795,0.7008241422838549,0.9034047511342167,-0.5626055598258972,-0.35708338022232056,0.6261805295944214,0.40480172634124756
271,Design 271,2.0,2.7755666069434897,69,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
272,Design 272,2.0,2.776398001065937,69,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
273,Design 273,2.0,2.7782498031465743,69,1,0.051670435198211795,0.7008241422838549,0.9136741540197871,-0.5732598304748535,-0.3631337583065033,0.6125199794769287,0.40537190437316895
274,Design 274,2.0,2.7783385311833055,69,1,0.051670435198211795,0.7008241422838549,0.9134162276643911,-0.5732554793357849,-0.3631342351436615,0.6125153303146362,0.40538468956947327
275,Design 275,2.0,2.7755666069434897,70,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
276,Design 276,2.0,2.776398001065937,70,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
277,Design 277,2.0,2.776755435503839,70,1,0.08686515223687001,0.7008241422838549,0.9141514409739651,-0.5726237297058105,-0.3626992404460907,0.5985929369926453,0.42689329385757446
278,Design 278,2.0,2.7780615331800593,70,1,0.04981227110225489,0.7008241422838549,0.9134413985443441,-0.5721063613891602,-0.36319005489349365,0.6132389903068542,0.4058636426925659
279,Design 279,2.0,2.7755666069434897,71,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
280,Design 280,2.0,2.7756199614282755,71,1,0.05328967230669468,0.7008241422838549,0.9141766118539182,-0.5629185438156128,-0.3569944202899933,0.6261908411979675,0.4044288098812103
281,Design 281,2.0,2.776398001065937,71,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
282,Design 282,2.0,2.776755435503839,71,1,0.08686515223687001,0.7008241422838549,0.9141514409739651,-0.5726237297058105,-0.3626992404460907,0.5985929369926453,0.42689329385757446
283,Design 283,2.0,2.7755666069434897,72,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
284,Design 284,2.0,2.7756199614282755,72,1,0.05328967230669468,0.7008241422838549,0.9141766118539182,-0.5629185438156128,-0.3569944202899933,0.6261908411979675,0.4044288098812103
285,Design 285,2.0,2.7763792582217075,72,1,0.052719496012449046,0.7008241422838549,0.9141758209709779,-0.5655151605606079,-0.3649054169654846,0.6018602848052979,0.4298847019672394
286,Design 286,2.0,2.776398001065937,72,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5714744329452515,-0.3627539873123169,0.5992985367774963,0.4273964762687683
287,Design 287,2.0,2.7748346136334527,73,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
288,Design 288,2.0,2.7755666069434897,73,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
289,Design 289,2.0,2.7756199614282755,73,1,0.05328967230669468,0.7008241422838549,0.9141766118539182,-0.5629185438156128,-0.3569944202899933,0.6261908411979675,0.4044288098812103
290,Design 290,2.0,2.7763792582217075,73,1,0.052719496012449046,0.7008241422838549,0.9141758209709779,-0.5655151605606079,-0.3649054169654846,0.6018602848052979,0.4298847019672394
291,Design 291,2.0,2.7748346136334527,74,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
292,Design 292,2.0,2.775120790095528,74,1,0.08502012830955151,0.7008241422838549,0.9141766118539182,-0.5593193769454956,-0.35492339730262756,0.6221871376037598,0.41722220182418823
293,Design 293,2.0,2.7755666069434897,74,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
294,Design 294,2.0,2.7756199614282755,74,1,0.05328967230669468,0.7008241422838549,0.9141766118539182,-0.5629185438156128,-0.3569944202899933,0.6261908411979675,0.4044288098812103
295,Design 295,2.0,2.774554134546337,75,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
296,Design 296,2.0,2.7748346136334527,75,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
297,Design 297,2.0,2.775120790095528,75,1,0.08502012830955151,0.7008241422838549,0.9141766118539182,-0.5593193769454956,-0.35492339730262756,0.6221871376037598,0.41722220182418823
298,Design 298,2.0,2.7755666069434897,75,1,0.051670435198211795,0.7008241422838549,0.9141766118539182,-0.5625973343849182,-0.357119083404541,0.626171350479126,0.4047957956790924
299,Design 299,2.0,2.774554134546337,76,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
300,Design 300,2.0,2.7748346136334527,76,1,0.08500698814001839,0.7008241422838549,0.9141766118539182,-0.5622100830078125,-0.3572135269641876,0.6160560846328735,0.4204678237438202
301,Design 301,2.0,2.7748478637423775,76,1,0.08581229561196192,0.7008241422838549,0.9141766118539182,-0.5622099041938782,-0.3572135865688324,0.6160562038421631,0.42046791315078735
302,Design 302,2.0,2.775120790095528,76,1,0.08502012830955151,0.7008241422838549,0.9141766118539182,-0.5593193769454956,-0.35492339730262756,0.6221871376037598,0.41722220182418823
303,Design 303,2.0,2.774554134546337,77,1,0.030920856633112795,0.7008241422838549,0.9141766118539182,-0.5622076988220215,-0.3572104275226593,0.6160507202148438,0.42048150300979614
