id,Name,Generation,Cost,Perception Entropy,Perception Coverage,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz,s1_type,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_type,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_type,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz,s4_type,s4_x,s4_y,s4_z,s4_qw,s4_qx,s4_qy,s4_qz
738,Design 738,11,750.0,10.864191114174805,0.33493821216498154,2,0.18726523561323052,0.07779893261440314,0.22106963295847587,0.6807551980018616,-0.7230308055877686,-0.031576067209243774,-0.11314567923545837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Design 739,11,3000.0,6.53639578366036,0.6804686246188413,2,0.19598300291719797,0.08743180021230984,0.30067751455761943,0.6129679083824158,-0.44958654046058655,0.6478429436683655,0.049415357410907745,2,0.0060976056835591735,-0.1445638900441315,0.3751994597120364,0.15508031845092773,0.9281574487686157,0.338157594203949,-0.011105098761618137,2,-0.0004908829377000892,-0.1422166794012259,0.2637208250641079,0.9353945851325989,-0.0019402110483497381,0.02810315228998661,-0.35248175263404846,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Design 740,11,7500.0,4.3112199852020066,0.8809179906917027,2,-0.016154375584868506,-0.011525993517651337,0.29861080013353514,0.4000682532787323,0.9112626910209656,0.03919713571667671,0.0894942358136177,2,0.11772104641637966,-0.004610192733567442,0.27041975951119424,-0.9481281638145447,-0.10673932731151581,0.1582820564508438,-0.2541780471801758,1,0.0021462605534225063,0.14789021007123304,0.19087535141570694,-0.15368056297302246,-0.0767059400677681,-0.9847018122673035,-0.029339684173464775,1,0.17129363521634444,-0.11485046873998085,0.32357242894365557,-0.18853746354579926,0.9703482985496521,0.15031670033931732,0.016811376437544823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Design 741,11,8250.0,4.295310764918781,0.8666880650510886,2,-0.1709519871980902,-0.004881332458657878,0.21792695996464884,0.3584510385990143,-0.9301068782806396,-0.0182588342577219,-0.07797804474830627,2,-0.12639175185447524,-0.006776291675699833,0.26566483019469633,-0.6704308390617371,0.15540967881679535,-0.7109003663063049,0.14488263428211212,2,0.22446630033788173,0.03749822793084992,0.36005708502509887,-0.007047381717711687,0.1757941097021103,-0.769498348236084,-0.6139373779296875,1,4.856419767662026e-05,-0.00020225909901237348,0.36184510154706623,-0.9932733774185181,-0.0006937003927305341,0.09264210611581802,-0.06946274638175964,1,0.003177282997513693,0.005465375971854971,0.18642104910914611,-1.749643161019776e-05,0.1280837059020996,-0.9136576652526855,0.38577747344970703
742,Design 742,11,10500.0,4.151495346177869,0.8803830310811533,2,-0.1709519871980902,0.0031893805966588945,0.2343032579366973,0.09211412072181702,-0.9920873045921326,-0.019449565559625626,-0.08306330442428589,1,0.052022791743481275,0.1598013460021666,0.30920784958608627,-0.5081440806388855,0.44908085465431213,0.5302572250366211,-0.50886470079422,2,0.2342122828543598,0.0412666169303191,0.36005708502509887,0.1935168355703354,0.18875546753406525,-0.7121771574020386,-0.6478629112243652,1,0.0012217882997441754,-0.00020084893706670548,0.36184510154706623,-0.12971754372119904,-0.0033768571447581053,0.8528664708137512,-0.5057476162910461,1,-0.00033111482691865896,-0.15563594396678201,0.18642104910914611,-0.0018476748373359442,-0.714246928691864,-0.6998911499977112,-0.0005781170912086964
743,Design 743,11,12750.0,4.022562392012946,0.8933825496175039,2,-0.1709519871980902,0.0025744030697002914,0.23409502595307596,0.1375809609889984,-0.986887514591217,-0.01924385316669941,-0.08218476921319962,1,0.052022791743481275,0.1598013460021666,0.30920784958608627,-0.2005975991487503,0.465415894985199,-0.6521118879318237,-0.5638251304626465,1,0.2342122828543598,0.17992819425007645,0.36005708502509887,0.17669202387332916,0.21803462505340576,-0.6354221105575562,-0.7193605303764343,1,0.0013976703197766582,-0.00020084893706670548,0.3619085562344661,-0.13870511949062347,0.006864619441330433,0.8523038029670715,-0.5042737722396851,1,0.10858797649008953,-0.16250837402811466,0.18642104910914611,-0.0018577191513031721,-0.71024090051651,-0.7036958932876587,0.019143572077155113
744,Design 744,11,2250.0,7.137310463853824,0.6165409511581875,2,-0.02454525389549382,0.17821883604208,0.21573482403144564,-0.3784944713115692,-0.2816930413246155,0.7719081044197083,0.4260854721069336,2,0.12978380588737443,-0.13806285152660838,0.3006561969463928,0.03306586295366287,-0.013730620965361595,-0.5317047238349915,-0.8461727499961853,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Design 745,11,1500.0,8.316482600586603,0.5364574974589419,2,-0.029260216060978905,0.1672432690984763,0.2251254991673362,0.6030569672584534,-0.34247836470603943,0.5149208307266235,-0.503872275352478,2,-0.11005944933888323,0.04385328350583064,0.1945652218607396,0.31426724791526794,0.9465582370758057,0.030756700783967972,0.06570888310670853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Design 746,11,5250.0,4.762285003827936,0.8317552024822126,2,-0.1254293484637106,0.13279229896904843,0.2262645512197487,0.134746715426445,-0.8661616444587708,0.20374169945716858,-0.436000794172287,2,0.08441889827165214,0.04594046296799402,0.3115475530538101,0.2727721631526947,-0.96197110414505,0.0,-0.014391778968274593,2,0.0,-0.005047704023414623,0.18642104910914611,-9.211387077812105e-05,0.9945681691169739,0.10408728569746017,0.0,1,0.01150878284958217,-0.00020491875415634957,0.18642104910914611,0.025764433667063713,0.0,-0.9996679425239563,0.00047780893510207534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Design 747,11,4500.0,5.148774362166106,0.8006205531482373,2,-0.028512779419548967,0.14263398379972111,0.34171584469984273,0.7248495221138,-0.402290016412735,0.47811824083328247,-0.2901013493537903,2,0.09389619814408458,-0.17932269313678006,0.18642104910914611,0.04113243147730827,0.9952977299690247,0.032733671367168427,0.08135809004306793,1,0.0229727764312671,-0.005774620727779753,0.18642104910914611,-0.9999731183052063,0.0,0.007332099601626396,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Design 748,11,750.0,10.88948940250679,0.33477772428181674,2,0.1415706058415506,0.08555891796184771,0.2217423213227487,0.744331955909729,0.6553419828414917,-0.03452500328421593,-0.12371252477169037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Design 749,11,3000.0,6.556992246863167,0.6768843952281602,2,0.19336570480427379,0.14638054617098153,0.30067751455761943,0.8111786842346191,-0.581215500831604,0.006456044036895037,0.06431137770414352,2,0.0060976056835591735,-0.13549284094910252,0.38046252646856804,0.1354037970304489,0.9346389770507812,0.3286324441432953,-0.010792292654514313,2,-0.1473481626979656,-0.1373135424008881,0.2637208250641079,0.9271250367164612,-0.0913894847035408,0.10015411674976349,-0.34936556220054626,2,0.05537289379004648,0.0,0.18642110690059607,0.9996010661125183,0.0,-0.0282446276396513,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Design 750,11,7500.0,4.354262607472634,0.8768522976515273,2,-0.016154375584868506,-0.011525993517651337,0.29861080013353514,0.4000682830810547,0.9112627506256104,0.03919713944196701,0.0894942432641983,2,0.11772104641637966,-0.004610192733567442,0.27041975951119424,-0.9481281638145447,-0.10673932731151581,0.1582820564508438,-0.2541780471801758,1,0.0021462605534225063,0.14789021007123304,0.19087535141570694,-0.15807490050792694,-0.07889927178621292,-0.9838071465492249,-0.030178623273968697,1,0.17129363521634444,-0.11485046873998085,0.32357242894365557,-0.18853747844696045,0.9703483581542969,0.15031671524047852,0.016811378300189972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Design 751,11,10500.0,4.167627345759467,0.8797410795484941,2,-0.1709519871980902,-0.004881332458657878,0.23409502595307596,0.13830336928367615,-0.986748456954956,-0.01934489980340004,-0.08261630684137344,1,0.052022791743481275,0.1598013460021666,0.30920784958608627,-0.23540447652339935,0.4740704298019409,-0.6236329674720764,-0.5752599239349365,2,0.2342122828543598,0.16834316143103953,0.36005708502509887,0.15428370237350464,0.6221085786819458,-0.5677921175956726,-0.5165167450904846,1,0.0021910095245821493,-0.00020084893706670548,0.3687895578108516,-0.13895577192306519,-0.003167293267324567,0.8685034513473511,-0.47579726576805115,1,0.10858797649008953,-0.16250837402811466,0.18642104910914611,-0.0018678578780964017,-0.7064122557640076,-0.7075363993644714,0.019248051568865776
752,Design 752,11,2250.0,7.155240067298772,0.6149360723265394,2,-0.02454525389549382,0.17912332784800192,0.21573482403144564,-0.3855007290840149,-0.28081169724464417,0.7694929838180542,0.4247523546218872,2,0.1314331225937893,-0.13421689250035443,0.3006561969463928,0.03307776525616646,-0.013735722750425339,-0.5318961143493652,-0.8460518717765808,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Design 753,11,1500.0,8.37569119866556,0.5197667576098005,2,0.1765713281836365,0.08338333951628008,0.22106963295847587,0.9375060796737671,0.29635128378868103,-0.09453734755516052,-0.15595170855522156,2,0.0,-0.14508230027385607,0.18642104910914611,0.0,0.9999967217445374,-0.001861430355347693,-0.001738373190164566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Design 754,11,5250.0,4.792279049003976,0.8308992671053336,2,0.022707277523967142,0.13137270049198677,0.346598476281701,0.15388715267181396,0.1632351577281952,-0.8539451360702515,-0.46952182054519653,2,0.15217082674515553,0.17536754760575446,0.18657740849151078,-0.5368010401725769,0.7144244313240051,0.4212801158428192,0.1548076570034027,1,0.0037486521422359885,-0.006405477512740173,0.18642104910914611,0.011354640126228333,-0.019417215138673782,-0.001594908768311143,0.9997457265853882,2,0.18281448710926113,1.5213378996537981e-07,0.18642104910914611,0.9351015686988831,0.3495517075061798,-0.058297980576753616,4.602254193741828e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Design 755,11,4500.0,5.343360385553761,0.7979457550954903,2,-0.01612241246165482,0.17676516388819985,0.2227868355896271,0.572719395160675,-0.7885045409202576,-0.07497964799404144,0.21126067638397217,2,0.15335995024727817,-0.17724790866796616,0.19522899311453396,-0.10525639355182648,-0.9747015237808228,0.19701746106147766,-0.007879632525146008,1,-2.9364043187946314e-06,-0.0032092858873713492,0.19390345396702152,-0.9998514652252197,0.017236802726984024,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Design 756,11,750.0,11.124178799409352,0.3307120312416413,2,0.16214700264746804,0.06968019477877664,0.22082612011704023,-0.9282004237174988,-0.32285961508750916,-0.020427336916327477,-0.18381640315055847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Design 757,11,3750.0,6.746059541300056,0.6856577328411705,2,0.16214700264746804,0.06968019477877664,0.2217423213227487,-0.9341450929641724,-0.3249273896217346,-0.039683934301137924,-0.142198383808136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000467565157892421,-0.1056296759351548,0.3461104279128311,-0.0009986043442040682,-0.9822005033493042,-0.07119744271039963,-0.17381614446640015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Design 758,11,3000.0,6.8891397924203925,0.6373508800085593,2,-0.1254293484637106,0.14532579551014174,0.2262645512197487,0.7499056458473206,-0.20100536942481995,0.2664543390274048,-0.5711745619773865,2,0.0,2.1576822695408907e-05,0.18642104910914611,0.0,-0.2654103636741638,0.0,0.9641355276107788,2,0.0,-0.005047704023414623,0.18717732068039847,0.004881842527538538,0.999845564365387,0.016797194257378578,0.0016747287008911371,2,0.011332886749972682,0.0,0.20723706345766962,0.02609618566930294,0.017304928973317146,-0.9995095729827881,0.0004777332360390574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Design 759,11,7500.0,4.391083283366569,0.8718771732734178,1,-0.17092242007274128,-0.12849053154815893,0.3366107323369976,0.15203647315502167,0.1981768161058426,-0.9637971520423889,-0.09330489486455917,1,0.15792642453003441,0.05062186642028765,0.3009061342942917,0.002762449439615011,-0.04649677127599716,0.003239493351429701,0.9989094138145447,2,0.23484196736976903,0.1493239272270963,0.3478467785119712,0.2640172839164734,-0.7815701961517334,0.5649193525314331,-0.017580179497599602,2,0.0014887984721023801,-0.00022282264310217098,0.18664735970881324,0.999983012676239,-0.005829652771353722,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Design 760,11,10500.0,4.300091027524823,0.8769057936125823,2,-0.16927173247975993,-0.009011701303262197,0.23347089975787888,0.3918134272098541,-0.3520973324775696,0.004195455461740494,-0.8499953746795654,1,0.0517257152492456,0.15987835240038728,0.3006561969463928,-0.2308262288570404,-0.020163079723715782,0.17461717128753662,-0.9569857120513916,1,-0.02375267486574631,-0.006291215730934552,0.33323843894548877,0.8669726848602295,0.4983362555503845,0.004406670108437538,0.0,2,0.0021143335265837336,0.0,0.18642104910914611,-0.9833847880363464,0.17788155376911163,0.0,0.03622977435588837,1,0.0,0.0,0.18642104910914611,-0.23643310368061066,0.0,-0.9712592959403992,0.02747417241334915
761,Design 761,11,2250.0,7.15571564306874,0.6148825763654844,2,-0.02454525389549382,0.17821883604208,0.21573482403144564,-0.3855006992816925,-0.2808116674423218,0.7694929242134094,0.4247523248195648,2,0.1314331225937893,-0.13421689250035443,0.3006561969463928,0.03307776525616646,-0.013735722750425339,-0.5318961143493652,-0.8460518717765808,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Design 762,11,1500.0,8.409866338127106,0.5264002567806131,2,-0.028512779419548967,0.1672432690984763,0.34127289111677517,0.6190031170845032,-0.6065165996551514,0.4265877902507782,-0.2588348984718323,2,0.09486413704752074,-0.001023024105785631,0.18642104910914611,0.014746353961527348,0.9968498349189758,0.03583674877882004,0.0692000612616539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Design 763,11,5250.0,4.817667618769195,0.8289734125073557,2,0.029396287147319785,-0.07725763565697716,0.20062632144568265,0.15378765761852264,0.16312962770462036,-0.853393018245697,-0.47059372067451477,2,0.15191615206659037,0.17561114791502017,0.2706289870440629,-0.6633926033973694,-0.48965659737586975,0.5322434306144714,0.19199886918067932,1,0.0038559032125808287,-0.01688059461049865,0.18642104910914611,0.011018164455890656,-0.01802419312298298,-0.0013006868539378047,0.9997760057449341,2,0.18281448710926113,2.0318290217405518e-05,0.18642104910914611,0.9350011944770813,0.3495141863822937,-0.06010543927550316,-6.428599590435624e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Design 764,11,4500.0,5.481040154375564,0.7782057454662173,1,-0.15150782779642002,-0.09816849493751205,0.2492963723319562,0.6548821330070496,0.0683206170797348,0.08534088730812073,-0.7477824687957764,2,-0.1131030144032229,0.038553898310085766,0.2691383321093784,-0.6169041991233826,0.7790592908859253,-0.09293574839830399,0.062119267880916595,2,0.1691946652039742,-0.11335305662314896,0.32679635506040816,-0.19084180891513824,-0.08888888359069824,-0.6091492772102356,0.764601469039917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,Design 765,11,750.0,11.55149835964039,0.28946664526828225,2,-0.05358623121065498,0.16701660047471564,0.30331622693444815,0.7639002799987793,-0.6041122078895569,-0.11473957449197769,-0.19580522179603577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Design 766,11,10500.0,4.376091237979269,0.8652436741026053,2,-0.1709519871980902,-0.004881332458657878,0.2343032579366973,0.13848337531089783,-0.9867136478424072,-0.019370077177882195,-0.08272382616996765,1,-0.12827518531608761,0.1598013460021666,0.26566483019469633,-0.6782123446464539,0.15392129123210907,-0.7040919065475464,0.14349506795406342,2,0.2342122828543598,0.03749822793084992,0.36005708502509887,0.17737509310245514,0.17301088571548462,-0.7573153972625732,-0.6042173504829407,1,0.0012217882997441754,-0.00020084893706670548,0.36184510154706623,-0.1400410383939743,-8.477466326439753e-05,0.9900972843170166,-0.009793512523174286,1,0.003177282997513693,0.005885602227811107,0.18642104910914611,-0.002455461537465453,0.12808331847190857,-0.9136549234390259,0.3857763111591339
767,Design 767,11,1500.0,8.422247076829072,0.5216391162467233,2,-0.028512779419548967,0.1672432690984763,0.34171584469984273,0.7042234539985657,-0.4061000943183899,0.485317587852478,-0.32189905643463135,2,0.010402083942700285,-0.00020891589470185476,0.18642104910914611,-0.008263527415692806,0.9965211749076843,0.032380156219005585,0.07634656876325607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Design 768,11,4500.0,5.625887433623388,0.7710907826459102,2,-0.028512779419548967,0.15040648786931227,0.24535680519954142,0.6329191327095032,-0.3682469427585602,0.08823767304420471,-0.6752937436103821,2,0.09389619814408458,-0.17774868712879383,0.18642104910914611,-0.5138999819755554,0.8544229865074158,0.029285453259944916,0.07078495621681213,1,0.0229727764312671,-0.1126015908188204,0.18642104910914611,-0.14002318680286407,-0.10937350988388062,0.009144109673798084,0.984046459197998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Design 769,11,7500.0,4.421379181170268,0.8660996094794843,1,-0.17940102786067494,0.007211157692347717,0.364975487771066,-0.3247615694999695,-0.12735861539840698,-0.9018283486366272,0.25498130917549133,1,-0.054124336735564146,0.06079180112318389,0.32866993420482604,0.05394517630338669,-0.040556520223617554,-0.0035622897557914257,0.9977135062217712,2,0.007668571578120537,0.16452302026527105,0.3584068925326024,0.6617501378059387,-0.12903031706809998,0.38276317715644836,-0.6316092610359192,2,-0.0006030329966293317,0.0007943370485923584,0.18642104910914611,0.0,-0.9999799728393555,-0.006328141316771507,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,Design 770,11,5250.0,4.821881043761371,0.8308457711442786,2,-0.17092242007274128,-0.13140832583855233,0.3366107323369976,0.6840288043022156,0.54471755027771,0.27331820130348206,-0.40085476636886597,1,0.11771013483511904,0.050357173192910186,0.35032331207464334,0.0027624648064374924,-0.046375397592782974,0.003239511512219906,0.9989150166511536,2,0.06235847324421216,0.16469048241297943,0.3478467785119712,0.2052886039018631,0.5461416840553284,-0.6833866238594055,-0.43882644176483154,2,-0.013431569439493599,-0.00022282264310217098,0.18716054219763473,0.99984210729599,-0.005828831344842911,0.0,0.01678648591041565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,Design 771,12,3000.0,6.069719410179424,0.6997271705986198,2,-0.1254293484637106,0.14532579551014174,0.2262645512197487,0.6653999090194702,-0.4831573963165283,0.23025214672088623,-0.5203709006309509,2,0.0,0.0018782635674615723,0.18642104910914611,0.0,-0.9999674558639526,0.0,-0.008064720779657364,2,0.0,-0.005047704023414623,0.18642104910914611,0.004859762731939554,0.9953234195709229,0.0964762344956398,0.0,2,0.011332886749972682,0.0,0.18642104910914611,0.026100093498826027,0.0,-0.9996592402458191,0.00047780477325432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Design 772,12,2250.0,6.371145030200276,0.6720162627721608,2,-0.1254293484637106,0.1782775979725893,0.22632723836001029,-0.5663204193115234,-0.7983536124229431,-0.1087787002325058,-0.1734350174665451,2,0.13152451360629278,0.0,0.18642104910914611,0.06439780443906784,0.0,-0.997924268245697,0.0,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,Design 773,12,1500.0,7.533632635839561,0.5880810998769593,2,-0.05358623121065498,0.16701660047471564,0.34615184810249944,0.746684193611145,-0.5935930013656616,0.23125530779361725,-0.19139233231544495,2,0.0,0.0,0.18642104910914611,0.0,0.9993641376495361,0.035656701773405075,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Design 774,12,5250.0,4.341318310387613,0.8648692023752207,2,-0.17051490163617405,-0.004881332458657878,0.21792695996464884,0.3540506660938263,-0.9317872524261475,-0.01826843060553074,-0.07801903039216995,2,-0.12639175185447524,-0.006776291675699833,0.26858847220309373,-0.5501077175140381,0.12751808762550354,-0.8166934251785278,0.11888034641742706,2,-0.00588504454310998,0.000682830260392106,0.3603222835355478,-0.01283915527164936,5.635138222714886e-05,0.08369298279285431,-0.9964088201522827,1,4.856419767662026e-05,-0.00020225909901237348,0.36184510154706623,-0.9999886751174927,-0.0007047080434858799,-0.0005147095653228462,-0.004682076163589954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Design 775,12,750.0,9.7389009970824,0.41678703257904026,2,-0.026814987543980956,0.1793127769934537,0.2217423213227487,0.9238079786300659,-0.3480912148952484,-0.04284979775547981,-0.15354253351688385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Design 776,12,4500.0,4.379064121085262,0.8650296902583855,2,-0.05358623121065498,0.16701906652390897,0.34803871509405293,0.7484806180000305,-0.5929847955703735,0.22953912615776062,-0.1883019059896469,2,0.0,0.0,0.18642104910914611,0.0,0.9993632435798645,0.03567982465028763,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02196849974455388,0.0,0.18642104910914611,0.029381830245256424,0.0,-0.09154728800058365,0.995367169380188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,Design 777,12,7500.0,3.764981909412126,0.9239287433798749,2,-0.1490437936502476,-0.017599464394761413,0.22618661096495085,0.8837509751319885,-0.37003108859062195,0.23941943049430847,-0.15728801488876343,1,-0.0009010944564379186,0.0007488074138877604,0.18642104910914611,-0.26936328411102295,-0.11219077557325363,-0.007245851214975119,-0.9564539790153503,1,0.0,-0.0016861122833669306,0.3188414219114547,-0.015421044081449509,0.028643563389778137,-0.9962592124938965,0.08005773276090622,2,0.0022674682212155016,0.0,0.1959395478061729,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,Design 778,12,3000.0,6.123595598067023,0.7014925373134329,2,-0.015483961905960181,0.08743180021230984,0.30070401885563586,0.48264822363853455,0.7172603011131287,0.5012312531471252,0.03681877255439758,2,0.1561654696489167,-0.13412072938131048,0.3751994597120364,0.437564879655838,-0.839117169380188,0.3229423761367798,-0.011294844560325146,2,-3.306177027437231e-05,-0.1104555980967851,0.2639486258433065,-0.08890128880739212,-0.005611996166408062,0.0812874361872673,-0.992702066898346,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Design 779,12,2250.0,6.96497085729597,0.6285775423955491,2,-0.02523982196297329,0.07810512666915366,0.21573463072065802,-0.5526899099349976,-0.4080342948436737,0.4043201208114624,0.6037939786911011,2,0.007120035088189099,-0.13524344703266936,0.3006561969463928,0.00047597408411093056,-0.013827080838382244,0.13738833367824554,-0.9904206395149231,2,0.0,0.0,0.18725568446539037,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,Design 780,12,1500.0,7.977216491610607,0.5582838495693575,2,0.1415706058415506,0.08176227047986159,0.2217423213227487,0.8677544593811035,-0.31035906076431274,-0.027479566633701324,0.3872005045413971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.18642104910914611,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,Design 781,12,5250.0,4.345152676083448,0.8642272508425614,2,-0.020865138321046875,0.07697695581813174,0.22082612011704023,-0.7926697134971619,-0.3933072090148926,-0.050855740904808044,-0.46303120255470276,2,-0.004145362230580749,-1.4863091802591621e-05,0.18642104910914611,-0.008258133195340633,0.0,0.9999659061431885,0.0,2,4.1623838348835845e-05,-0.00224130118523376,0.18642104910914611,0.015985362231731415,-0.9997367858886719,0.01645815558731556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.1811174311080244e-05,0.0,0.19372723575409928,0.0019827543292194605,0.0,0.02230801247060299,0.9997491836547852
782,Design 782,12,750.0,10.068873089810946,0.39078799550633925,2,-0.1254293484637106,0.17910336195114313,0.2338645037575631,0.6028712391853333,-0.7902206182479858,-0.017118632793426514,-0.10864891111850739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,Design 783,12,4500.0,4.678965047545065,0.8427753704595303,2,-0.15859563548610334,-0.017599464394761413,0.2262957415806209,0.7386007308959961,-0.6414570808410645,-0.09825704246759415,0.182612344622612,1,-0.0009053457731092382,0.0007736339600231505,0.18642104910914611,-0.2542972266674042,-0.11088668555021286,-0.0072781736962497234,-0.9607205390930176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.002132224422824679,0.0,0.20006116925472273,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,Design 784,12,7500.0,4.23238534030593,0.8790456320547798,2,-0.016154375584868506,0.17246148973081865,0.21110945659576089,0.4198288023471832,0.9004054069519043,0.03873011842370033,0.1073029562830925,2,0.11733463951802087,-0.004610192733567442,0.3496780555264013,-0.0957779660820961,-0.09684377163648605,-0.8960181474685669,-0.42261022329330444,1,0.06981431182647173,0.1641710512893778,0.3557541505459656,-0.12923702597618103,0.5835999250411987,-0.8016907572746277,0.000890030583832413,1,-0.01360637306657339,-0.11485046873998085,0.325097188626528,-0.1909005045890808,0.9814496636390686,0.004884559661149979,0.017022082582116127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
