Generation,Cost,Perception Entropy,Coverage,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz,s1_type,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz
10,1.0,13.545177942128094,0.20157068062827224,1,0,-0.1622076731161987,0.005482879670297161,0.2699677290489083,-0.5610175132751465,-0.4461970031261444,-0.6966339945793152,-0.02947111427783966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,13.592600546777248,0.19633507853403143,1,0,-0.1622076731161987,0.005482879670297161,0.2699677290489083,-0.5772801637649536,-0.4401289224624634,-0.687160074710846,-0.02907032147049904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,13.480050823754734,0.20104712041884817,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5731129050254822,-0.4367883801460266,-0.6931871771812439,-0.015782633796334267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,13.566857157868366,0.18481675392670158,1,0,-0.1622076731161987,-0.008195054937684597,0.2699879100887791,-0.6600012183189392,-0.41639918088912964,-0.6249551773071289,-0.021002113819122314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,13.592600546777248,0.19633507853403143,1,0,-0.1622076731161987,0.005482879670297161,0.2699677290489083,-0.5772801637649536,-0.4401289224624634,-0.687160074710846,-0.02907032147049904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,13.636943232461258,0.1837696335078534,1,0,-0.1622076731161987,-0.008195054937684597,0.2699879100887791,-0.6589615345001221,-0.41574326157569885,-0.6261492967605591,-0.029399653896689415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,13.566857157868366,0.18481675392670158,1,0,-0.1622076731161987,-0.008195054937684597,0.2699879100887791,-0.6600012183189392,-0.41639918088912964,-0.6249551773071289,-0.021002113819122314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,14.045294940195703,0.16963350785340314,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6842160820960999,-0.44536200165748596,-0.5578227043151855,-0.14944884181022644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,13.636943232461258,0.1837696335078534,1,0,-0.1622076731161987,-0.008195054937684597,0.2699879100887791,-0.6589615345001221,-0.41574326157569885,-0.6261492967605591,-0.029399653896689415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,14.045294940195703,0.16963350785340314,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6842160820960999,-0.44536200165748596,-0.5578227043151855,-0.14944884181022644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,14.404954118309199,0.16596858638743456,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.5666027069091797,-0.4319882094860077,-0.685499370098114,-0.14979420602321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,14.681580481319514,0.14293193717277486,1,0,-0.15984288258320678,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,14.681580481319514,0.14293193717277486,1,0,-0.15984288258320678,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,14.68461318904603,0.1424083769633508,1,0,-0.1622076731161987,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,14.69766538463257,0.1424083769633508,1,0,-0.12796050665578276,0.005482879670297161,0.2699879100887791,-0.6647660732269287,-0.31546786427497864,-0.6615643501281738,-0.1445639580488205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16179455315381405,0.005482879670297161,0.2699879100887791,-0.6558710336685181,-0.3112255036830902,-0.6526146531105042,-0.21694697439670563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558444499969482,-0.3112357556819916,-0.6526341438293457,-0.2169540971517563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,14.745488997190087,0.1418848167539267,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6558228731155396,-0.3112238347530365,-0.6526642441749573,-0.2169458121061325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,14.799833414565635,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677119135856628,-0.25273993611335754,-0.6644559502601624,-0.2208653837442398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2699879100887791,-0.6677307486534119,-0.2527470588684082,-0.6644322872161865,-0.22087161242961884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,14.799869314939887,0.13979057591623037,1,0,-0.16178974143471406,0.005482879670297161,0.2714220832425383,-0.6677309274673462,-0.2527470588684082,-0.6644322872161865,-0.2208714485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
